"Story","Title","Result","Date","Stability","Duration (s)"
"Registro de usuario y gestión de cuenta","Registro exitoso de usuario y eliminación de cuenta","SUCCESS","2024-08-30T17:39:52.9946888-05:00[America/Bogota]","0.0","82.86"
