"Story","Title","Result","Date","Stability","Duration (s)"
"Registro de usuario y gestión de cuenta","Registro exitoso de usuario y eliminación de cuenta","FAILURE","2024-08-30T17:36:09.4418136-05:00[America/Bogota]","0.0","53.31"
